ID,Sura_No,Verse_No,Word_No,Segment_No,Word,Without_Diacritics,Segmented_Word,Morph_Tag,Morph_Type,Punctuation_Mark,Invariable_Declinable,Syntactic_Role,Possessive_Construct,Case_Mood,Case_Mood_Marker,Phrase,Phrasal_Function,Gloss
67103,49,17,13,1,عَلَيْكُمْ,عليكم,على,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,upon-you
67103,49,17,13,2,عَلَيْكُمْ,عليكم,كم,POSS_PRON,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,upon-you
67104,49,17,14,1,أَنْ,أن,أن,SUBJUNC_PART,Stem,,INVAR,SUBOR_CONJ,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,that
67105,49,17,15,1,هَدَاكُمْ,هداكم,هدا,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,IMP_FATHA,,,he-has-guided-you
67105,49,17,15,2,هَدَاكُمْ,هداكم,كم,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,he-has-guided-you
67106,49,17,16,1,لِلْإِيمَانِ,للإيمان,ل,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,to-the-faith
67106,49,17,16,2,لِلْإِيمَانِ,للإيمان,ال,DET,Prefix,,DEF_ART,,,,,,,to-the-faith
67106,49,17,16,3,لِلْإِيمَانِ,للإيمان,إيمان,GERUND,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,to-the-faith
67107,49,17,17,1,إِنْ,إن,إن,SUBJUNC_PART,Stem,,INVAR,PART_CONDITION,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,if
67108,49,17,18,1,كُنْتُمْ,كنتم,كن,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,you-are
67108,49,17,18,2,كُنْتُمْ,كنتم,تم,PVSUFF_SUBJ:2MP,Suffix,,JONT_PRON,SUBJ_COP_V,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,you-are
67109,49,17,19,1,صَادِقِينَ,صادقين,صادق,NOUN_ACTIVE_PART,Stem,,DECLN,V_COP_PRED,NOT_CONSTRUCT,ACCUSATIVE,YAA,,,truthful
67109,49,17,19,2,صَادِقِينَ,صادقين,ين,NSUFF_MASC_DU_GEN,Suffix,,,,,,,,,truthful
67110,49,18,1,1,إِنَّ,إن,إن,ANNUL_PART,Stem,,INVAR,ANNUL_PART,NOT_CONSTRUCT,INVARIABLE,FATHA,,,indeed
67111,49,18,2,1,اللَّهَ,الله,ال,DET,Prefix,,,,,,,,,allah
67111,49,18,2,2,اللَّهَ,الله,له,NOUN_PROP,Stem,,DECLN,SUBJ_COP_PART,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,allah
67112,49,18,3,1,يَعْلَمُ,يعلم,ي,IMPERF_PREF,Prefix,,,,,,,,,knows
67112,49,18,3,2,يَعْلَمُ,يعلم,علم,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,VERB_SNT,PART_COP_PRED,knows
67113,49,18,4,1,غَيْبَ,غيب,غيب,GERUND,Stem,,DECLN,OBJ,CONSTRUCT,ACCUSATIVE,FATHA,,,(the)-unseen
67114,49,18,5,1,السَّمَاوَاتِ,السماوات,ال,DET,Prefix,,DEF_ART,,,,,,,(of)-the-heavens
67114,49,18,5,2,السَّمَاوَاتِ,السماوات,سما,NOUN_CONCRETE,Stem,,DECLN,GEN_CONS,NOT_CONSTRUCT,GENITIVE,KASRA,,,(of)-the-heavens
67114,49,18,5,3,السَّمَاوَاتِ,السماوات,وات,NSUFF_FEM_PL,Suffix,,,,,,,,,(of)-the-heavens
67115,49,18,6,1,وَالْأَرْضِ,والأرض,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-the-earth
67115,49,18,6,2,وَالْأَرْضِ,والأرض,ال,DET,Prefix,,DEF_ART,,,,,,,and-the-earth
67115,49,18,6,3,وَالْأَرْضِ,والأرض,أرض,NOUN_CONCRETE,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,GENITIVE,KASRA,,,and-the-earth
67115,49,18,6,4,وَالْأَرْضِ,والأرض,(null),CASE_DEF_ACC,Suffix,,,,,,,,,and-the-earth
67116,49,18,7,1,وَاللَّهُ,والله,و,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-allah
67116,49,18,7,2,وَاللَّهُ,والله,ال,DET,Prefix,,,,,,,,,and-allah
67116,49,18,7,3,وَاللَّهُ,والله,له,NOUN_PROP,Stem,,DECLN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,and-allah
67117,49,18,8,1,بَصِيرٌ,بصير,بصير,ADJ_QUALIT,Stem,,DECLN,PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(is)-all-seer
67118,49,18,9,1,بِمَا,بما,ب,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,of-what
67118,49,18,9,2,بِمَا,بما,ما,REL_PRON,Stem,,REL_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,of-what
67119,49,18,10,1,تَعْمَلُونَ,تعملون,ت,IMPERF_PREF,Prefix,,DECLN,,NOT_CONSTRUCT,NOMINATIVE,NUN,,,you-do
67119,49,18,10,2,تَعْمَلُونَ,تعملون,عمل,IV,Stem,,JONT_PRON,IV,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,you-do
67119,49,18,10,3,تَعْمَلُونَ,تعملون,ون,SUBJ_PRON,Suffix,,INVAR,AGNT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,you-do
67120,50,1,1,1,ق,ق,ق,OTHER,Stem,,INVAR,ACRON,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,qaf
67121,50,1,2,1,وَالْقُرْآنِ,والقرآن,و,CONJ,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,by-the-quran
67121,50,1,2,2,وَالْقُرْآنِ,والقرآن,ال,DET,Prefix,,DEF_ART,,,,,,,by-the-quran
67121,50,1,2,3,وَالْقُرْآنِ,والقرآن,قرآن,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,by-the-quran
67122,50,1,3,1,الْمَجِيدِ,المجيد,ال,DET,Prefix,,DEF_ART,,,,,,,the-glorious
67122,50,1,3,2,الْمَجِيدِ,المجيد,مجيد,ADJ_QUALIT,Stem,,DECLN,ADJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-glorious
67123,50,2,1,1,بَلْ,بل,بل,CONJ,Stem,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,nay
67124,50,2,2,1,عَجِبُوا,عجبوا,عجب,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,DHAMMA,,,they-wonder
67124,50,2,2,2,عَجِبُوا,عجبوا,وا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,they-wonder
67125,50,2,3,1,أَنْ,أن,أن,SUBJUNC_PART,Stem,,INVAR,SUBOR_CONJ,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,that
67126,50,2,4,1,جَاءَهُمْ,جاءهم,جاء,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,has-come-to-them
67126,50,2,4,2,جَاءَهُمْ,جاءهم,هم,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,has-come-to-them
67127,50,2,5,1,مُنْذِرٌ,منذر,منذر,NOUN_ACTIVE_PART,Stem,,DECLN,AGNT,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,a-warner
67128,50,2,6,1,مِنْهُمْ,منهم,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,from-them
67128,50,2,6,2,مِنْهُمْ,منهم,هم,PRON_3MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,from-them
67129,50,2,7,1,فَقَالَ,فقال,ف,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,so-say
67129,50,2,7,2,فَقَالَ,فقال,قال,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,so-say
67130,50,2,8,1,الْكَافِرُونَ,الكافرون,ال,DET,Prefix,,DEF_ART,,,,,,,the-disbelievers
67130,50,2,8,2,الْكَافِرُونَ,الكافرون,كافر,NOUN_ACTIVE_PART,Stem,,DECLN,AGNT,NOT_CONSTRUCT,NOMINATIVE,WAW,,,the-disbelievers
67130,50,2,8,3,الْكَافِرُونَ,الكافرون,ون,NSUFF_MASC_PL_NOM,Suffix,,,,,,,,,the-disbelievers
67131,50,2,9,1,هَذَا,هذا,هذا,DEM_PRON_MS,Stem,,DEM_NOUN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,this
67132,50,2,10,1,شَيْءٌ,شيء,شيء,NOUN_ABSTRACT,Stem,,DECLN,PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(is)-a-thing
67133,50,2,11,1,عَجِيبٌ,عجيب,عجيب,ADJ_QUALIT,Stem,,DECLN,ADJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,amazing
67134,50,3,1,1,أَإِذَا,أإذا,أ,INTERROG,Prefix,,INVAR,PART_INTERROG,NOT_CONSTRUCT,INVARIABLE,FATHA,,,what-when
67134,50,3,1,2,أَإِذَا,أإذا,إذا,ADV,Stem,,COND_NOUN,ADV_TIME,CONSTRUCT,ACCUSATIVE,SUKUN,,,what-when
67135,50,3,2,1,مِتْنَا,متنا,مت,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,we-die
67135,50,3,2,2,مِتْنَا,متنا,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,we-die
67136,50,3,3,1,وَكُنَّا,وكنا,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-have-become
67136,50,3,3,2,وَكُنَّا,وكنا,كن,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-have-become
67136,50,3,3,3,وَكُنَّا,وكنا,نا,PVSUFF_SUBJ:1P,Suffix,,JONT_PRON,SUBJ_COP_V,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-have-become
67137,50,3,4,1,تُرَابَاً,ترابا,تراب,NOUN_CONCRETE,Stem,,DECLN,V_COP_PRED,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,dust
67137,50,3,4,2,تُرَابَاً,ترابا,ا,CASE_INDEF_(ACC_GEN),Suffix,,,,,,,,,dust
67138,50,3,5,1,ذَلِكَ,ذلك,ذلك,DEM_PRON,Stem,,DEM_NOUN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,FATHA,,,that
67139,50,3,6,1,رَجْعٌ,رجع,رجع,GERUND,Stem,,DECLN,PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(is)-a-return
67140,50,3,7,1,بَعِيدٌ,بعيد,بعيد,ADJ_QUALIT,Stem,,DECLN,ADJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,far
67140,50,3,7,2,بَعِيدٌ,بعيد,(null),CASE_INDEF_NOM,Suffix,,,,,,,,,far
67141,50,4,1,1,قَدْ,قد,قد,CERT_PART,Stem,,INVAR,CERT_PART,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,certainly
67142,50,4,2,1,عَلِمْنَا,علمنا,علم,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,we-know
67142,50,4,2,2,عَلِمْنَا,علمنا,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,we-know
67143,50,4,3,1,مَا,ما,ما,REL_PRON,Stem,,REL_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,what
67144,50,4,4,1,تَنْقُصُ,تنقص,ت,IMPERF_PREF,Prefix,,,,,,,,,diminishes
67144,50,4,4,2,تَنْقُصُ,تنقص,نقص,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,diminishes
67145,50,4,5,1,الْأَرْضُ,الأرض,ال,DET,Prefix,,DEF_ART,,,,,,,the-earth
67145,50,4,5,2,الْأَرْضُ,الأرض,أرض,NOUN_CONCRETE,Stem,,DECLN,AGNT,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,the-earth
67145,50,4,5,3,الْأَرْضُ,الأرض,(null),CASE_DEF_GEN,Suffix,,,,,,,,,the-earth
67146,50,4,6,1,مِنْهُمْ,منهم,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,of-them
67146,50,4,6,2,مِنْهُمْ,منهم,هم,PRON_3MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,of-them
67147,50,4,7,1,وَعِنْدَنَا,وعندنا,و,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-with-us
67147,50,4,7,2,وَعِنْدَنَا,وعندنا,عند,ADV,Stem,,INVAR,ADV_PLCE,CONSTRUCT,ACCUSATIVE,FATHA,PHRASE,PRED,and-with-us
67147,50,4,7,3,وَعِنْدَنَا,وعندنا,نا,POSS_PRON,Suffix,,JONT_PRON,GEN_CONS,NOT_CONSTRUCT,GENITIVE,SUKUN,,,and-with-us
67148,50,4,8,1,كِتَابٌ,كتاب,كتاب,NOUN_CONCRETE,Stem,,DECLN,SUBJ_DELA,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(is)-a-book
67148,50,4,8,2,كِتَابٌ,كتاب,(null),CASE_INDEF_GEN,Suffix,,,,,,,,,(is)-a-book
67149,50,4,9,1,حَفِيظٌ,حفيظ,حفيظ,ADJ_INTENS,Stem,,DECLN,ADJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,guarded
67150,50,5,1,1,بَلْ,بل,بل,CONJ,Stem,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,nay
67151,50,5,2,1,كَذَّبُوا,كذبوا,كذب,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,DHAMMA,,,they-denied
67151,50,5,2,2,كَذَّبُوا,كذبوا,وا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,they-denied
67152,50,5,3,1,بِالْحَقِّ,بالحق,ب,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,the-truth
67152,50,5,3,2,بِالْحَقِّ,بالحق,ال,DET,Prefix,,DEF_ART,,,,,,,the-truth
67152,50,5,3,3,بِالْحَقِّ,بالحق,حق,GERUND,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-truth
67152,50,5,3,4,بِالْحَقِّ,بالحق,(null),CASE_DEF_GEN,Suffix,,,,,,,,,the-truth
67153,50,5,4,1,لَمَّا,لما,لما,ADV,Stem,,COND_NOUN,ADV_TIME,CONSTRUCT,ACCUSATIVE,SUKUN,,,when
67154,50,5,5,1,جَاءَهُمْ,جاءهم,جاء,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,it-came-(to)-them
67154,50,5,5,2,جَاءَهُمْ,جاءهم,هم,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,it-came-(to)-them
67155,50,5,6,1,فَهُمْ,فهم,ف,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,so-they
67155,50,5,6,2,فَهُمْ,فهم,هم,PRON,Stem,,DISJ_INV_PRON,SUBJ,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,so-they
67156,50,5,7,1,فِي,في,في,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,PHRASE,PRED,(are)-in
67157,50,5,8,1,أَمْرٍ,أمر,أمر,GERUND,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,a-state
67157,50,5,8,2,أَمْرٍ,أمر,(null),CASE_INDEF_NOM,Suffix,,,,,,,,,a-state
67158,50,5,9,1,مَرِيجٍ,مريج,مريج,ADJ_QUALIT,Stem,,DECLN,ADJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,confused
67159,50,6,1,1,أَفَلَمْ,أفلم,أ,INTERROG,Prefix,,INVAR,PART_INTERROG,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-do-not
67159,50,6,1,2,أَفَلَمْ,أفلم,ف,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-do-not
67159,50,6,1,3,أَفَلَمْ,أفلم,لم,JUSSIVE_PART,Stem,,INVAR,PART_JUSSIVE,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,then-do-not
67160,50,6,2,1,يَنْظُرُوا,ينظروا,ي,IMPERF_PREF,Prefix,,,,,,,,,they-look
67160,50,6,2,2,يَنْظُرُوا,ينظروا,نظر,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,JUSSIVE,DEL_NUN,,,they-look
67160,50,6,2,3,يَنْظُرُوا,ينظروا,وا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,they-look
67161,50,6,3,1,إِلَى,إلى,إلى,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,at
67162,50,6,4,1,السَّمَاءِ,السماء,ال,DET,Prefix,,DEF_ART,,,,,,,the-sky
67162,50,6,4,2,السَّمَاءِ,السماء,سماء,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-sky
67163,50,6,5,1,فَوْقَهُمْ,فوقهم,فوق,ADV,Stem,,DECLN,ADV_PLCE,CONSTRUCT,ACCUSATIVE,FATHA,,,above-them
67163,50,6,5,2,فَوْقَهُمْ,فوقهم,هم,POSS_PRON,Suffix,,JONT_PRON,GEN_CONS,NOT_CONSTRUCT,GENITIVE,SUKUN,,,above-them
67164,50,6,6,1,كَيْفَ,كيف,كيف,INTERROG_PRON,Stem,,INTROG_NOUN,CIRCUM,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,how
67165,50,6,7,1,بَنَيْنَاهَا,بنيناها,بني,IV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,we-structured-it
67165,50,6,7,2,بَنَيْنَاهَا,بنيناها,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,we-structured-it
67165,50,6,7,3,بَنَيْنَاهَا,بنيناها,ها,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,we-structured-it
67166,50,6,8,1,وَزَيَّنَّاهَا,وزيناها,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-adorned-it
67166,50,6,8,2,وَزَيَّنَّاهَا,وزيناها,زين,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-adorned-it
67166,50,6,8,3,وَزَيَّنَّاهَا,وزيناها,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-adorned-it
67166,50,6,8,4,وَزَيَّنَّاهَا,وزيناها,ها,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,and-adorned-it
67167,50,6,9,1,وَمَا,وما,و,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-not
67167,50,6,9,2,وَمَا,وما,ما,NEG_PART,Stem,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-not
67168,50,6,10,1,لَهَا,لها,ل,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,PHRASE,PRED,for-it
67168,50,6,10,2,لَهَا,لها,ها,PRON,Stem,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-it
67169,50,6,11,1,مِنْ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,any
67170,50,6,12,1,فُرُوجٍ,فروج,فروج,NOUN_CONCRETE,Stem,,DECLN,SUBJ_DELA,NOT_CONSTRUCT,NOMINATIVE,KASRA,,,rifts
67171,50,7,1,1,وَالْأَرْضَ,والأرض,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-the-earth
67171,50,7,1,2,وَالْأَرْضَ,والأرض,ال,DET,Prefix,,DEF_ART,,,,,,,and-the-earth
67171,50,7,1,3,وَالْأَرْضَ,والأرض,أرض,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,and-the-earth
67171,50,7,1,4,وَالْأَرْضَ,والأرض,(null),CASE_DEF_ACC,Suffix,,,,,,,,,and-the-earth
67172,50,7,2,1,مَدَدْنَاهَا,مددناها,مدد,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,we-have-spread-it-out
67172,50,7,2,2,مَدَدْنَاهَا,مددناها,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,we-have-spread-it-out
67172,50,7,2,3,مَدَدْنَاهَا,مددناها,ها,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,we-have-spread-it-out
67173,50,7,3,1,وَأَلْقَيْنَا,وألقينا,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-cast
67173,50,7,3,2,وَأَلْقَيْنَا,وألقينا,ألقى,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-cast
67173,50,7,3,3,وَأَلْقَيْنَا,وألقينا,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-cast
67174,50,7,4,1,فِيهَا,فيها,في,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,therein
67174,50,7,4,2,فِيهَا,فيها,ها,POSS_PRON,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,therein
67175,50,7,5,1,رَوَاسِيَ,رواسي,رواسي,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,firmly-set-mountains
67176,50,7,6,1,وَأَنْبَتْنَا,وأنبتنا,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-we-made-to-grow
67176,50,7,6,2,وَأَنْبَتْنَا,وأنبتنا,أنبت,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-we-made-to-grow
67176,50,7,6,3,وَأَنْبَتْنَا,وأنبتنا,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-we-made-to-grow
67177,50,7,7,1,فِيهَا,فيها,في,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,therein
67177,50,7,7,2,فِيهَا,فيها,ها,POSS_PRON,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,therein
67178,50,7,8,1,مِنْ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,of
67179,50,7,9,1,كُلِّ,كل,كل,NOUN_ABSTRACT,Stem,,DECLN,PREP_OBJ,CONSTRUCT,GENITIVE,KASRA,,,every
67180,50,7,10,1,زَوْجٍ,زوج,زوج,NOUN_CONCRETE,Stem,,DECLN,GEN_CONS,NOT_CONSTRUCT,GENITIVE,KASRA,,,kind
67180,50,7,10,2,زَوْجٍ,زوج,(null),CASE_DEF_NOM,Suffix,,,,,,,,,kind
67181,50,7,11,1,بَهِيجٍ,بهيج,بهيج,ADJ_INTENS,Stem,,DECLN,ADJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,beautiful
67182,50,8,1,1,تَبْصِرَةً,تبصرة,تبصر,GERUND,Stem,,DECLN,PURP,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,giving-insight
67182,50,8,1,2,تَبْصِرَةً,تبصرة,ة,NSUFF_FEM_SG,Suffix,,,,,,,,,giving-insight
67183,50,8,2,1,وَذِكْرَى,وذكرى,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-a-reminder
67183,50,8,2,2,وَذِكْرَى,وذكرى,ذكرى,GERUND,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,ACCUSATIVE,IMP_FATHA,,,and-a-reminder
67184,50,8,3,1,لِكُلِّ,لكل,ل,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,for-every
67184,50,8,3,2,لِكُلِّ,لكل,كل,NOUN_ABSTRACT,Stem,,DECLN,PREP_OBJ,CONSTRUCT,GENITIVE,KASRA,,,for-every
67185,50,8,4,1,عَبْدٍ,عبد,عبد,NOUN_CONCRETE,Stem,,DECLN,GEN_CONS,NOT_CONSTRUCT,GENITIVE,KASRA,,,slave
67186,50,8,5,1,مُنِيبٍ,منيب,منيب,NOUN_ACTIVE_PART,Stem,,DECLN,ADJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,who-turns
67187,50,9,1,1,وَنَزَّلْنَا,ونزلنا,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-we-have-sent-down
67187,50,9,1,2,وَنَزَّلْنَا,ونزلنا,نزل,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-we-have-sent-down
67187,50,9,1,3,وَنَزَّلْنَا,ونزلنا,نا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-we-have-sent-down
67188,50,9,2,1,مِنَ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,from
67189,50,9,3,1,السَّمَاءِ,السماء,ال,DET,Prefix,,DEF_ART,,,,,,,the-sky
67189,50,9,3,2,السَّمَاءِ,السماء,سماء,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-sky
67190,50,9,4,1,مَاءً,ماء,ماء,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,water
